::1 - - [27/Oct/2021:14:47:26 +0300] "GET //webgis//index.php HTTP/1.1" 200 1221
::1 - - [27/Oct/2021:14:51:57 +0300] "GET /webgis/admin.php/auth/login/?auth_url_return=%2Fwebgis%2Findex.php%2Fview%2F HTTP/1.1" 200 1957
::1 - - [27/Oct/2021:14:52:02 +0300] "POST /webgis/admin.php/auth/login/in HTTP/1.1" 303 -
::1 - - [27/Oct/2021:14:52:02 +0300] "GET /webgis/admin.php/auth/login/?auth_url_return=%2Fwebgis%2Findex.php%2Fview%2F HTTP/1.1" 200 1957
::1 - - [27/Oct/2021:14:52:23 +0300] "POST /webgis/admin.php/auth/login/in HTTP/1.1" 303 -
::1 - - [27/Oct/2021:14:52:24 +0300] "GET /webgis/index.php/view/ HTTP/1.1" 200 1399
::1 - - [27/Oct/2021:14:52:32 +0300] "GET /webgis/admin.php/master_admin/ HTTP/1.1" 200 1576
::1 - - [27/Oct/2021:14:52:33 +0300] "GET /webgis/assets/jelix/design/images/group.png HTTP/1.1" 200 753
::1 - - [27/Oct/2021:14:52:33 +0300] "GET /webgis/assets/jelix/design/images/rights.png HTTP/1.1" 200 785
::1 - - [27/Oct/2021:14:52:33 +0300] "GET /webgis/assets/jelix/design/images/user.png HTTP/1.1" 200 741
::1 - - [27/Oct/2021:14:52:33 +0300] "GET /webgis/assets/jelix/design/images/dashboard.png HTTP/1.1" 200 592
::1 - - [27/Oct/2021:14:52:38 +0300] "GET /webgis/index.php/view/ HTTP/1.1" 200 1399
::1 - - [27/Oct/2021:14:53:47 +0300] "GET /webgis/admin.php/master_admin/ HTTP/1.1" 200 1576
::1 - - [27/Oct/2021:14:54:01 +0300] "GET /webgis/admin.php/admin/logs/ HTTP/1.1" 200 1810
::1 - - [27/Oct/2021:14:54:09 +0300] "GET /webgis/admin.php/admin/logs/emptyCounter HTTP/1.1" 303 -
::1 - - [27/Oct/2021:14:54:09 +0300] "GET /webgis/admin.php/admin/logs/ HTTP/1.1" 200 1907
::1 - - [27/Oct/2021:14:54:14 +0300] "GET /webgis/admin.php/admin/logs/emptyDetail HTTP/1.1" 303 -
::1 - - [27/Oct/2021:14:54:14 +0300] "GET /webgis/admin.php/admin/logs/ HTTP/1.1" 200 1901
::1 - - [27/Oct/2021:14:54:20 +0300] "GET /webgis/admin.php/admin/logs/eraseError HTTP/1.1" 303 -
::1 - - [27/Oct/2021:14:54:20 +0300] "GET /webgis/admin.php/admin/logs/ HTTP/1.1" 200 1895
::1 - - [27/Oct/2021:14:54:25 +0300] "GET /webgis/admin.php/admin/config/ HTTP/1.1" 200 2796
::1 - - [27/Oct/2021:14:55:36 +0300] "GET /webgis/index.php/view/ HTTP/1.1" 200 1399
::1 - - [27/Oct/2021:14:55:46 +0300] "GET /webgis/admin.php/master_admin/ HTTP/1.1" 200 1576
::1 - - [27/Oct/2021:14:55:53 +0300] "GET /webgis/admin.php/admin/config/ HTTP/1.1" 200 2796
::1 - - [27/Oct/2021:14:56:31 +0300] "GET /webgis/admin.php/admin/config/modifyServices HTTP/1.1" 303 -
::1 - - [27/Oct/2021:14:56:32 +0300] "GET /webgis/admin.php/admin/config/editServices HTTP/1.1" 200 5155
::1 - - [27/Oct/2021:14:56:32 +0300] "GET /webgis/assets/js/services_configuration.js HTTP/1.1" 200 692
::1 - - [27/Oct/2021:14:56:32 +0300] "GET /webgis/assets/jelix/design/jforms/help.png HTTP/1.1" 200 786
127.0.0.1 - - [27/Oct/2021:14:57:36 +0300] "GET /cgi-bin/qgis_mapserv.fcgi HTTP/1.1" 404 196
::1 - - [27/Oct/2021:14:58:40 +0300] "POST /webgis/admin.php/admin/config/saveServices HTTP/1.1" 303 -
::1 - - [27/Oct/2021:14:58:41 +0300] "GET /webgis/admin.php/admin/config/ HTTP/1.1" 200 2909
::1 - - [27/Oct/2021:14:58:49 +0300] "GET /webgis/index.php/view/map/?repository=montpellier&project=montpellier HTTP/1.1" 303 -
::1 - - [27/Oct/2021:14:58:49 +0300] "GET /webgis/index.php/view/ HTTP/1.1" 200 1482
::1 - - [27/Oct/2021:14:59:17 +0300] "GET /preprod/index.php HTTP/1.1" 200 1221
::1 - - [27/Oct/2021:14:59:22 +0300] "GET /preprod/assets/css/main.css HTTP/1.1" 200 1575
::1 - - [27/Oct/2021:14:59:22 +0300] "GET /preprod/assets/css/view.css HTTP/1.1" 200 671
::1 - - [27/Oct/2021:14:59:22 +0300] "GET /preprod/assets/css/media.css HTTP/1.1" 200 2272
::1 - - [27/Oct/2021:14:59:22 +0300] "GET /preprod/assets/css/bootstrap.css HTTP/1.1" 200 18355
::1 - - [27/Oct/2021:14:59:22 +0300] "GET /preprod/assets/js/jquery/ui-1.11.4/jquery-ui.min.css HTTP/1.1" 200 7343
::1 - - [27/Oct/2021:14:59:22 +0300] "GET /preprod/assets/css/bootstrap-responsive.css HTTP/1.1" 200 4239
::1 - - [27/Oct/2021:14:59:22 +0300] "GET /preprod/themes/default/css/view.css HTTP/1.1" 200 100
::1 - - [27/Oct/2021:14:59:22 +0300] "GET /preprod/themes/default/css/media.css HTTP/1.1" 200 633
::1 - - [27/Oct/2021:14:59:22 +0300] "GET /preprod/themes/default/css/main.css HTTP/1.1" 200 584
::1 - - [27/Oct/2021:14:59:23 +0300] "GET /preprod/assets/js/view.js HTTP/1.1" 200 2758
::1 - - [27/Oct/2021:14:59:22 +0300] "GET /preprod/assets/js/jquery/jquery-migrate-3.3.1.min.js HTTP/1.1" 200 4185
::1 - - [27/Oct/2021:14:59:23 +0300] "GET /preprod/assets/js/bootstrap.js HTTP/1.1" 200 11288
::1 - - [27/Oct/2021:14:59:22 +0300] "GET /preprod/assets/js/jquery/jquery-3.5.1.min.js HTTP/1.1" 200 30910
::1 - - [27/Oct/2021:14:59:22 +0300] "GET /preprod/assets/js/jquery/ui-1.11.4/jquery-ui.min.js HTTP/1.1" 200 63879
::1 - - [27/Oct/2021:14:59:23 +0300] "GET /preprod/themes/default/css/img/logo_footer.png HTTP/1.1" 200 1014
::1 - - [27/Oct/2021:14:59:23 +0300] "GET /preprod/themes/default/css/img/logo.png HTTP/1.1" 200 3215
::1 - - [27/Oct/2021:14:59:23 +0300] "GET /preprod/themes/default/css/img/header-background-medium.jpg HTTP/1.1" 200 6732
::1 - - [27/Oct/2021:14:59:23 +0300] "GET /preprod/themes/default/css/images/sprite_20_tools.png HTTP/1.1" 200 13851
::1 - - [27/Oct/2021:14:59:23 +0300] "GET /preprod/assets/favicon/favicon.ico HTTP/1.1" 200 874
::1 - - [27/Oct/2021:14:59:23 +0300] "GET /preprod/assets/favicon/manifest.json HTTP/1.1" 200 216
::1 - - [27/Oct/2021:14:59:24 +0300] "GET /preprod/assets/favicon/favicon-32x32.png HTTP/1.1" 200 3007
::1 - - [27/Oct/2021:14:59:26 +0300] "GET /preprod/admin.php/auth/login/?auth_url_return=%2Fpreprod%2Findex.php%2Fview%2F HTTP/1.1" 200 1888
::1 - - [27/Oct/2021:14:59:28 +0300] "GET /preprod/themes/default/css/admin.css HTTP/1.1" 200 163
::1 - - [27/Oct/2021:14:59:28 +0300] "GET /preprod/assets/css/admin.css HTTP/1.1" 200 548
::1 - - [27/Oct/2021:14:59:28 +0300] "GET /preprod/assets/jelix/design/jform.css HTTP/1.1" 200 519
::1 - - [27/Oct/2021:14:59:28 +0300] "GET /preprod/assets/jelix//jquery/include/jquery.include.js HTTP/1.1" 200 1067
::1 - - [27/Oct/2021:14:59:28 +0300] "GET /preprod/assets/jelix/js/jforms_jquery.js HTTP/1.1" 200 4654
::1 - - [27/Oct/2021:14:59:35 +0300] "POST /preprod/admin.php/auth/login/in HTTP/1.1" 303 -
::1 - - [27/Oct/2021:14:59:36 +0300] "GET /preprod/admin.php/auth/login/?auth_url_return=%2Fpreprod%2Findex.php%2Fview%2F HTTP/1.1" 200 1961
::1 - - [27/Oct/2021:14:59:48 +0300] "POST /preprod/admin.php/auth/login/in HTTP/1.1" 303 -
::1 - - [27/Oct/2021:14:59:48 +0300] "GET /preprod/index.php/view/ HTTP/1.1" 200 1398
::1 - - [27/Oct/2021:14:59:52 +0300] "GET /preprod/admin.php/master_admin/ HTTP/1.1" 200 1576
::1 - - [27/Oct/2021:14:59:54 +0300] "GET /preprod/assets/jelix/design/images/dashboard.png HTTP/1.1" 200 592
::1 - - [27/Oct/2021:14:59:54 +0300] "GET /preprod/assets/jelix/design/images/group.png HTTP/1.1" 200 753
::1 - - [27/Oct/2021:14:59:54 +0300] "GET /preprod/assets/jelix/design/images/user.png HTTP/1.1" 200 741
::1 - - [27/Oct/2021:14:59:54 +0300] "GET /preprod/assets/jelix/design/images/rights.png HTTP/1.1" 200 785
::1 - - [27/Oct/2021:14:59:57 +0300] "GET /preprod/admin.php/admin/config/ HTTP/1.1" 200 2797
::1 - - [27/Oct/2021:15:00:13 +0300] "GET /preprod/admin.php/admin/config/modifyServices HTTP/1.1" 303 -
::1 - - [27/Oct/2021:15:00:13 +0300] "GET /preprod/admin.php/admin/config/editServices HTTP/1.1" 200 5158
::1 - - [27/Oct/2021:15:00:14 +0300] "GET /preprod/assets/js/services_configuration.js HTTP/1.1" 200 692
::1 - - [27/Oct/2021:15:00:14 +0300] "GET /preprod/assets/jelix/design/jforms/help.png HTTP/1.1" 200 786
::1 - - [27/Oct/2021:15:01:48 +0300] "POST /preprod/admin.php/admin/config/saveServices HTTP/1.1" 303 -
::1 - - [27/Oct/2021:15:01:49 +0300] "GET /preprod/admin.php/admin/config/ HTTP/1.1" 200 2909
::1 - - [27/Oct/2021:15:01:51 +0300] "GET /preprod/admin.php/admin/landing_page_content/ HTTP/1.1" 200 2123
::1 - - [27/Oct/2021:15:01:52 +0300] "GET /preprod/assets/js/ckeditor5/ckeditor_ckfullandmedia.js HTTP/1.1" 200 835
::1 - - [27/Oct/2021:15:01:52 +0300] "GET /preprod/assets/js/ckeditor5/ckeditor.js HTTP/1.1" 200 155070
::1 - - [27/Oct/2021:15:01:59 +0300] "GET /webgis/admin.php/admin/maps/ HTTP/1.1" 200 1613
::1 - - [27/Oct/2021:15:02:05 +0300] "GET /webgis/admin.php/admin/maps/createSection HTTP/1.1" 303 -
::1 - - [27/Oct/2021:15:02:05 +0300] "GET /webgis/admin.php/admin/maps/editSection HTTP/1.1" 200 2469
::1 - - [27/Oct/2021:15:03:47 +0300] "POST /webgis/admin.php/admin/maps/saveSection HTTP/1.1" 303 -
::1 - - [27/Oct/2021:15:03:47 +0300] "GET /webgis/admin.php/admin/maps/editSection?repository=ws&errors=1 HTTP/1.1" 200 2585
::1 - - [27/Oct/2021:15:08:30 +0300] "POST /webgis/admin.php/admin/maps/saveSection HTTP/1.1" 303 -
::1 - - [27/Oct/2021:15:08:51 +0300] "GET /webgis/admin.php/admin/maps/validateSection?repository=ws&new=1 HTTP/1.1" 303 -
::1 - - [27/Oct/2021:15:08:51 +0300] "GET /webgis/admin.php/admin/maps/modifySection?repository=ws HTTP/1.1" 303 -
::1 - - [27/Oct/2021:15:08:52 +0300] "GET /webgis/admin.php/admin/maps/editSection?repository=ws HTTP/1.1" 200 3123
::1 - - [27/Oct/2021:15:10:07 +0300] "POST /webgis/admin.php/admin/maps/saveSection HTTP/1.1" 303 -
::1 - - [27/Oct/2021:15:10:23 +0300] "GET /webgis/admin.php/admin/maps/validateSection?repository=ws HTTP/1.1" 303 -
::1 - - [27/Oct/2021:15:10:27 +0300] "GET /webgis/admin.php/admin/maps/ HTTP/1.1" 200 2214
::1 - - [27/Oct/2021:15:12:30 +0300] "GET /webgis/admin.php/admin/landing_page_content/ HTTP/1.1" 200 2125
::1 - - [27/Oct/2021:15:12:38 +0300] "GET /webgis/assets/js/ckeditor5/ckeditor_ckfullandmedia.js HTTP/1.1" 200 835
::1 - - [27/Oct/2021:15:12:38 +0300] "GET /webgis/assets/js/ckeditor5/ckeditor.js HTTP/1.1" 200 155070
::1 - - [27/Oct/2021:15:16:18 +0300] "POST /webgis/admin.php/admin/landing_page_content/save HTTP/1.1" 303 -
::1 - - [27/Oct/2021:15:16:20 +0300] "GET /webgis/admin.php/admin/landing_page_content/ HTTP/1.1" 200 2266
::1 - - [27/Oct/2021:15:16:30 +0300] "POST /webgis/admin.php/admin/landing_page_content/save HTTP/1.1" 303 -
::1 - - [27/Oct/2021:15:16:30 +0300] "GET /webgis/admin.php/admin/landing_page_content/ HTTP/1.1" 200 2281
::1 - - [27/Oct/2021:15:16:35 +0300] "GET /webgis/admin.php/admin/theme/ HTTP/1.1" 200 2068
::1 - - [27/Oct/2021:15:16:44 +0300] "GET /webgis/admin.php/admin/theme/modify HTTP/1.1" 303 -
::1 - - [27/Oct/2021:15:16:44 +0300] "GET /webgis/admin.php/admin/theme/edit HTTP/1.1" 200 2910
::1 - - [27/Oct/2021:15:17:37 +0300] "POST /webgis/admin.php/admin/theme/save HTTP/1.1" 303 -
::1 - - [27/Oct/2021:15:17:39 +0300] "GET /webgis/admin.php/admin/theme/validate HTTP/1.1" 303 -
::1 - - [27/Oct/2021:15:17:39 +0300] "GET /webgis/admin.php/admin/theme/ HTTP/1.1" 200 2353
::1 - - [27/Oct/2021:15:17:40 +0300] "GET /webgis/index.php/view/media/themeImage?key=headerLogo HTTP/1.1" 200 103449
::1 - - [27/Oct/2021:15:18:00 +0300] "GET /webgis/admin.php/admin/theme/removeThemeImage?key=headerLogo HTTP/1.1" 303 -
::1 - - [27/Oct/2021:15:18:01 +0300] "GET /webgis/admin.php/admin/theme/ HTTP/1.1" 200 2108
::1 - - [27/Oct/2021:15:18:05 +0300] "GET /webgis/admin.php/admin/theme/modify HTTP/1.1" 303 -
::1 - - [27/Oct/2021:15:18:05 +0300] "GET /webgis/admin.php/admin/theme/edit HTTP/1.1" 200 2954
::1 - - [27/Oct/2021:15:18:20 +0300] "POST /webgis/admin.php/admin/theme/save HTTP/1.1" 303 -
::1 - - [27/Oct/2021:15:18:20 +0300] "GET /webgis/admin.php/admin/theme/validate HTTP/1.1" 303 -
::1 - - [27/Oct/2021:15:18:20 +0300] "GET /webgis/admin.php/admin/theme/ HTTP/1.1" 200 2356
::1 - - [27/Oct/2021:15:18:36 +0300] "GET /webgis/admin.php/admin/theme/ HTTP/1.1" 200 2356
::1 - - [27/Oct/2021:15:18:42 +0300] "GET /webgis/admin.php/admin/theme/modify HTTP/1.1" 303 -
::1 - - [27/Oct/2021:15:18:43 +0300] "GET /webgis/admin.php/admin/theme/edit HTTP/1.1" 200 3051
::1 - - [27/Oct/2021:15:19:01 +0300] "POST /webgis/admin.php/admin/theme/save HTTP/1.1" 303 -
::1 - - [27/Oct/2021:15:19:03 +0300] "GET /webgis/admin.php/admin/theme/validate HTTP/1.1" 303 -
::1 - - [27/Oct/2021:15:19:03 +0300] "GET /webgis/admin.php/admin/theme/ HTTP/1.1" 200 2356
::1 - - [27/Oct/2021:15:19:09 +0300] "GET /webgis/admin.php/admin/theme/removeThemeImage?key=headerLogo HTTP/1.1" 303 -
::1 - - [27/Oct/2021:15:19:09 +0300] "GET /webgis/admin.php/admin/theme/ HTTP/1.1" 200 2108
::1 - - [27/Oct/2021:15:19:12 +0300] "GET /webgis/admin.php/admin/theme/modify HTTP/1.1" 303 -
::1 - - [27/Oct/2021:15:19:13 +0300] "GET /webgis/admin.php/admin/theme/edit HTTP/1.1" 200 2954
::1 - - [27/Oct/2021:15:19:35 +0300] "POST /webgis/admin.php/admin/theme/save HTTP/1.1" 303 -
::1 - - [27/Oct/2021:15:19:37 +0300] "GET /webgis/admin.php/admin/theme/validate HTTP/1.1" 303 -
::1 - - [27/Oct/2021:15:19:37 +0300] "GET /webgis/admin.php/admin/theme/ HTTP/1.1" 200 2356
::1 - - [27/Oct/2021:15:19:46 +0300] "GET /webgis/admin.php/admin/theme/removeThemeImage?key=headerLogo HTTP/1.1" 303 -
::1 - - [27/Oct/2021:15:19:46 +0300] "GET /webgis/admin.php/admin/theme/ HTTP/1.1" 200 2108
::1 - - [27/Oct/2021:15:19:48 +0300] "GET /webgis/admin.php/admin/theme/modify HTTP/1.1" 303 -
::1 - - [27/Oct/2021:15:19:48 +0300] "GET /webgis/admin.php/admin/theme/edit HTTP/1.1" 200 2954
::1 - - [27/Oct/2021:15:20:11 +0300] "POST /webgis/admin.php/admin/theme/save HTTP/1.1" 303 -
::1 - - [27/Oct/2021:15:20:11 +0300] "GET /webgis/admin.php/admin/theme/validate HTTP/1.1" 303 -
::1 - - [27/Oct/2021:15:20:11 +0300] "GET /webgis/admin.php/admin/theme/ HTTP/1.1" 200 2356
::1 - - [27/Oct/2021:15:20:15 +0300] "GET /webgis/admin.php/admin/theme/ HTTP/1.1" 200 2356
::1 - - [27/Oct/2021:15:20:28 +0300] "GET /webgis/admin.php/master_admin/ HTTP/1.1" 200 1714
::1 - - [27/Oct/2021:15:27:58 +0300] "GET /webgis/admin.php/admin/maps/ HTTP/1.1" 200 2275
::1 - - [27/Oct/2021:15:28:25 +0300] "GET /webgis/index.php/view/?repository=ws HTTP/1.1" 200 2600
::1 - - [27/Oct/2021:15:28:29 +0300] "GET /webgis/index.php/view/media/illustration?repository=ws&project=wsedit HTTP/1.1" 200 14114
::1 - - [27/Oct/2021:15:28:35 +0300] "GET /webgis/index.php/view/map/?repository=ws&project=wsedit HTTP/1.1" 200 8266
::1 - - [27/Oct/2021:15:28:42 +0300] "GET /webgis/assets/css/map.css HTTP/1.1" 200 12096
::1 - - [27/Oct/2021:15:28:42 +0300] "GET /webgis/assets/js/TreeTable/stylesheets/jquery.treeTable.css HTTP/1.1" 200 533
::1 - - [27/Oct/2021:15:28:42 +0300] "GET /webgis/assets/css/ol.css HTTP/1.1" 200 1303
::1 - - [27/Oct/2021:15:28:42 +0300] "GET /webgis/assets/js/OpenLayers-2.13/theme/default/style.css HTTP/1.1" 200 2590
::1 - - [27/Oct/2021:15:28:42 +0300] "GET /webgis/assets/css/dataviz/dataviz.css HTTP/1.1" 200 536
::1 - - [27/Oct/2021:15:28:42 +0300] "GET /webgis/assets/css/jquery.dataTables.css HTTP/1.1" 200 2335
::1 - - [27/Oct/2021:15:28:42 +0300] "GET /webgis/themes/default/css/map.css HTTP/1.1" 200 2656
::1 - - [27/Oct/2021:15:28:42 +0300] "GET /webgis/assets/css/jquery.dataTables.bootstrap.css HTTP/1.1" 200 1058
::1 - - [27/Oct/2021:15:28:42 +0300] "GET /webgis/assets/css/filter.css HTTP/1.1" 200 435
::1 - - [27/Oct/2021:15:28:42 +0300] "GET /webgis/assets/js/jquery.combobox.js HTTP/1.1" 200 1397
::1 - - [27/Oct/2021:15:28:42 +0300] "GET /webgis/assets/js/jquery.dataTables.bootstrap.js HTTP/1.1" 200 1856
::1 - - [27/Oct/2021:15:28:42 +0300] "GET /webgis/assets/js/TreeTable/javascripts/jquery.treeTable.js HTTP/1.1" 200 2690
::1 - - [27/Oct/2021:15:28:42 +0300] "GET /webgis/assets/js/jquery.dataTables.min.js HTTP/1.1" 200 29029
::1 - - [27/Oct/2021:15:28:43 +0300] "GET /webgis/assets/jelix/jquery/include/jquery.include.js HTTP/1.1" 200 1067
::1 - - [27/Oct/2021:15:28:43 +0300] "GET /webgis/assets/jelix/js/jforms/datepickers/default/init.js HTTP/1.1" 200 1624
::1 - - [27/Oct/2021:15:28:42 +0300] "GET /webgis/assets/js/Proj4js/proj4js.min.js HTTP/1.1" 200 19656
::1 - - [27/Oct/2021:15:28:42 +0300] "GET /webgis/assets/js/OpenLayers-2.13/OpenLayers.js HTTP/1.1" 200 123881
